"","depto","gestion","mes","dia","hora","estacion","numestac","longitud","latitud","altura","precip","temp","tempmed","tempmax","tempmin","humed","humedmedia","humedmax","humedmin","velmedia","velmax","velmin","dirvient","dirvientmed","dirvientmax","dirvientmin","eto","nubo","presion","presionmed","presionmax","presionmin"
"752","Chuquisaca",2022,5,12,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,20.6,4.8,NA,49,90,24,NA,25.94,7.41,NA,NA,1,10,NA,NA,NA,NA,NA,NA
"753","Chuquisaca",2022,5,13,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,21.3,5,NA,35,79,16,NA,27.8,0,NA,NA,16,0,NA,NA,NA,NA,NA,NA
"754","Chuquisaca",2022,5,14,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,19.3,6.7,NA,56,87,31,NA,18.53,9.27,NA,NA,1,15,NA,NA,NA,NA,NA,NA
"755","Chuquisaca",2022,5,15,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,18.2,6.5,NA,55,84,37,NA,22.24,9.27,NA,NA,1,16,NA,NA,NA,NA,NA,NA
"756","Chuquisaca",2022,5,16,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,15.1,6.8,NA,65,89,49,NA,29.65,7.41,NA,NA,16,1,NA,NA,NA,NA,NA,NA
"757","Chuquisaca",2022,5,17,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,15.3,3.7,NA,61,84,44,NA,25.94,5.56,NA,NA,16,10,NA,NA,NA,NA,NA,NA
"758","Chuquisaca",2022,5,18,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,15,1.4,NA,47,69,29,NA,24.09,0,NA,NA,16,0,NA,NA,NA,NA,NA,NA
"759","Chuquisaca",2022,5,19,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,18.7,1.2,NA,33,59,21,NA,22.24,0,NA,NA,16,0,NA,NA,NA,NA,NA,NA
"760","Chuquisaca",2022,5,20,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,19.7,2.5,NA,29,51,18,NA,22.24,0,NA,NA,16,0,NA,NA,NA,NA,NA,NA
"761","Chuquisaca",2022,5,21,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,21.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"762","Chuquisaca",2022,5,22,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,19.2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"763","Chuquisaca",2022,5,23,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,19.1,3.5,NA,33,66,13,NA,14.83,7.41,NA,NA,3,8,NA,NA,NA,NA,NA,NA
"764","Chuquisaca",2022,5,24,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,21.2,2.8,NA,25,49,13,NA,14.83,0,NA,NA,16,0,NA,NA,NA,NA,NA,NA
"765","Chuquisaca",2022,5,25,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,21.4,3.4,NA,33,63,17,NA,24.09,0,NA,NA,16,0,NA,NA,NA,NA,NA,NA
"766","Chuquisaca",2022,5,26,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,15.7,6.5,NA,65,84,54,NA,25.94,9.27,NA,NA,16,15,NA,NA,NA,NA,NA,NA
"767","Chuquisaca",2022,5,27,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,20.6,3.8,NA,54,97,23,NA,22.24,7.41,NA,NA,16,8,NA,NA,NA,NA,NA,NA
"768","Chuquisaca",2022,5,28,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,20.1,7.2,NA,31,57,20,NA,22.24,7.41,NA,NA,16,12,NA,NA,NA,NA,NA,NA
"769","Chuquisaca",2022,5,29,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,19.6,6.5,NA,25,34,17,NA,29.65,14.83,NA,NA,1,13,NA,NA,NA,NA,NA,NA
"770","Chuquisaca",2022,5,30,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,NA,NA,NA,20.1,4.8,NA,26,33,22,NA,29.65,25.94,NA,NA,16,16,NA,NA,NA,NA,NA,NA
"771","Chuquisaca",2022,5,31,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,16.8,NA,NA,50,59,42,NA,27.8,14.83,NA,NA,16,16,NA,NA,NA,NA,NA,NA
"772","Chuquisaca",2022,6,1,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,18.1,5.4,NA,35,46,31,NA,35.21,16.68,NA,NA,16,11,NA,NA,NA,NA,NA,NA
"773","Chuquisaca",2022,6,2,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,19.3,6.8,NA,30,43,23,NA,16.68,9.27,NA,NA,1,10,NA,NA,NA,NA,NA,NA
"774","Chuquisaca",2022,6,3,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,20.7,4.7,NA,39,81,19,NA,27.8,5.56,NA,NA,16,14,NA,NA,NA,NA,NA,NA
"775","Chuquisaca",2022,6,4,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,21.3,6.5,NA,37,58,25,NA,22.24,0,NA,NA,1,0,NA,NA,NA,NA,NA,NA
"776","Chuquisaca",2022,6,5,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,21.8,9.5,NA,34,42,28,NA,18.53,7.41,NA,NA,15,10,NA,NA,NA,NA,NA,NA
"777","Chuquisaca",2022,6,6,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,19.6,8.4,NA,36,49,28,NA,27.8,16.68,NA,NA,1,12,NA,NA,NA,NA,NA,NA
"778","Chuquisaca",2022,6,7,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,18.7,7.5,NA,58,91,39,NA,20.39,12.97,NA,NA,15,14,NA,NA,NA,NA,NA,NA
"779","Chuquisaca",2022,6,8,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,18.9,5.7,NA,24,50,12,NA,14.83,7.41,NA,NA,9,11,NA,NA,NA,NA,NA,NA
"780","Chuquisaca",2022,6,9,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,17.3,4.4,NA,17,24,14,NA,16.68,9.27,NA,NA,9,11,NA,NA,NA,NA,NA,NA
"781","Chuquisaca",2022,6,10,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,12.6,1.7,NA,32,44,23,NA,22.24,7.41,NA,NA,16,4,NA,NA,NA,NA,NA,NA
"782","Chuquisaca",2022,6,11,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,14.6,0,NA,46,73,22,NA,14.83,0,NA,NA,1,0,NA,NA,NA,NA,NA,NA
"783","Chuquisaca",2022,6,12,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,15.3,-0.6,NA,40,73,22,NA,16.68,14.83,NA,NA,3,9,NA,NA,NA,NA,NA,NA
"784","Chuquisaca",2022,6,13,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,15.7,0.7,NA,31,55,17,NA,12.97,5.56,NA,NA,3,9,NA,NA,NA,NA,NA,NA
"785","Chuquisaca",2022,6,14,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,19.1,-1.7,NA,23,43,16,NA,18.53,0,NA,NA,15,0,NA,NA,NA,NA,NA,NA
"786","Chuquisaca",2022,6,15,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,21.4,2.8,NA,19,34,11,NA,27.8,7.41,NA,NA,16,8,NA,NA,NA,NA,NA,NA
"787","Chuquisaca",2022,6,16,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,19.8,3,NA,24,53,11,NA,22.24,0,NA,NA,14,0,NA,NA,NA,NA,NA,NA
"788","Chuquisaca",2022,6,17,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,18.4,8.7,NA,18,33,9,NA,25.94,16.68,NA,NA,11,11,NA,NA,NA,NA,NA,NA
"789","Chuquisaca",2022,6,18,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,16.2,4.4,NA,58,83,36,NA,12.97,0,NA,NA,16,0,NA,NA,NA,NA,NA,NA
"790","Chuquisaca",2022,6,19,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,20.1,1,NA,18,34,8,NA,16.68,0,NA,NA,13,0,NA,NA,NA,NA,NA,NA
"791","Chuquisaca",2022,6,20,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,19.1,3.1,NA,23,39,13,NA,25.94,0,NA,NA,16,0,NA,NA,NA,NA,NA,NA
"792","Chuquisaca",2022,6,21,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,19.8,6.5,NA,29,49,20,NA,16.68,12.97,NA,NA,14,15,NA,NA,NA,NA,NA,NA
"793","Chuquisaca",2022,6,22,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,19.2,4.6,NA,25,42,16,NA,35.21,0,NA,NA,15,0,NA,NA,NA,NA,NA,NA
"794","Chuquisaca",2022,6,23,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,18.1,3.6,NA,37,67,23,NA,35.21,11.12,NA,NA,16,16,NA,NA,NA,NA,NA,NA
"795","Chuquisaca",2022,6,24,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,21.4,4.7,NA,38,71,20,NA,9.27,0,NA,NA,11,0,NA,NA,NA,NA,NA,NA
"796","Chuquisaca",2022,6,25,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,19.1,5.1,NA,49,70,34,NA,16.68,9.27,NA,NA,16,16,NA,NA,NA,NA,NA,NA
"797","Chuquisaca",2022,6,26,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,19.8,4.3,NA,36,62,25,NA,33.36,0,NA,NA,16,0,NA,NA,NA,NA,NA,NA
"798","Chuquisaca",2022,6,27,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,21.7,4.6,NA,30,53,19,NA,31.5,0,NA,NA,16,0,NA,NA,NA,NA,NA,NA
"799","Chuquisaca",2022,6,28,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,21.1,5.6,NA,29,47,19,NA,18.53,0,NA,NA,16,0,NA,NA,NA,NA,NA,NA
"800","Chuquisaca",2022,6,29,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,18.5,4.2,NA,36,57,25,NA,14.83,0,NA,NA,16,0,NA,NA,NA,NA,NA,NA
"801","Chuquisaca",2022,6,30,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,22.1,3.5,NA,24,48,13,NA,14.83,7.41,NA,NA,9,8,NA,NA,NA,NA,NA,NA
"802","Chuquisaca",2022,7,1,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,22.7,5.5,NA,20,37,11,NA,14.83,0,NA,NA,16,0,NA,NA,NA,NA,NA,NA
"803","Chuquisaca",2022,7,2,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,21.8,4.3,NA,12,16,10,NA,24.09,5.56,NA,NA,16,9,NA,NA,NA,NA,NA,NA
"804","Chuquisaca",2022,7,3,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,19.7,4,NA,26,48,17,NA,33.36,5.56,NA,NA,16,15,NA,NA,NA,NA,NA,NA
"805","Chuquisaca",2022,7,4,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,23.8,5.6,NA,25,48,13,NA,22.24,0,NA,NA,1,0,NA,NA,NA,NA,NA,NA
"806","Chuquisaca",2022,7,5,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,22.7,7.5,NA,21,41,12,NA,22.24,12.97,NA,NA,16,9,NA,NA,NA,NA,NA,NA
"807","Chuquisaca",2022,7,6,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,23.6,6.8,NA,26,43,18,NA,18.53,0,NA,NA,16,0,NA,NA,NA,NA,NA,NA
"808","Chuquisaca",2022,7,7,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,22.6,9.9,NA,23,32,19,NA,29.65,5.56,NA,NA,16,14,NA,NA,NA,NA,NA,NA
"809","Chuquisaca",2022,7,8,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,18.4,6.4,NA,58,88,36,NA,18.53,0,NA,NA,16,0,NA,NA,NA,NA,NA,NA
"810","Chuquisaca",2022,7,9,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,21,6.5,NA,42,73,26,NA,20.39,0,NA,NA,16,0,NA,NA,NA,NA,NA,NA
"811","Chuquisaca",2022,7,10,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,20.3,9.3,NA,31,49,22,NA,20.39,11.12,NA,NA,1,14,NA,NA,NA,NA,NA,NA
"812","Chuquisaca",2022,7,11,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,19.7,10.4,NA,15,18,13,NA,22.24,11.12,NA,NA,14,13,NA,NA,NA,NA,NA,NA
"813","Chuquisaca",2022,7,12,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,17.7,5.5,NA,55,91,38,NA,24.09,0,NA,NA,16,0,NA,NA,NA,NA,NA,NA
"814","Chuquisaca",2022,7,13,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,19.3,5.2,NA,42,92,19,NA,24.09,0,NA,NA,16,0,NA,NA,NA,NA,NA,NA
"815","Chuquisaca",2022,7,14,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,19.5,9,NA,17,30,11,NA,31.5,22.24,NA,NA,14,14,NA,NA,NA,NA,NA,NA
"816","Chuquisaca",2022,7,15,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,19.3,9.5,NA,17,26,13,NA,27.8,16.68,NA,NA,13,15,NA,NA,NA,NA,NA,NA
"817","Chuquisaca",2022,7,16,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,20.4,7.4,NA,11,12,10,NA,20.39,14.83,NA,NA,13,12,NA,NA,NA,NA,NA,NA
"818","Chuquisaca",2022,7,17,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,17.5,2.6,NA,52,88,29,NA,24.09,0,NA,NA,16,0,NA,NA,NA,NA,NA,NA
"819","Chuquisaca",2022,7,18,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,23.1,3.8,NA,38,76,19,NA,24.09,0,NA,NA,16,0,NA,NA,NA,NA,NA,NA
"820","Chuquisaca",2022,7,19,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,18,6.3,NA,58,72,41,NA,24.09,0,NA,NA,16,0,NA,NA,NA,NA,NA,NA
"821","Chuquisaca",2022,7,20,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,22.2,5,NA,45,87,18,NA,18.53,0,NA,NA,1,0,NA,NA,NA,NA,NA,NA
"822","Chuquisaca",2022,7,21,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,22.7,5.4,NA,24,56,11,NA,27.8,0,NA,NA,16,0,NA,NA,NA,NA,NA,NA
"823","Chuquisaca",2022,7,22,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,22.5,6.8,NA,15,20,10,NA,33.36,0,NA,NA,16,0,NA,NA,NA,NA,NA,NA
"824","Chuquisaca",2022,7,23,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,21.1,5.7,NA,35,63,16,NA,16.68,0,NA,NA,16,0,NA,NA,NA,NA,NA,NA
"825","Chuquisaca",2022,7,24,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,23.1,6.7,NA,20,35,12,NA,25.94,12.97,NA,NA,16,9,NA,NA,NA,NA,NA,NA
"826","Chuquisaca",2022,7,25,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,21.6,5.7,NA,37,60,25,NA,25.94,0,NA,NA,16,0,NA,NA,NA,NA,NA,NA
"827","Chuquisaca",2022,7,26,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,21.8,5.2,NA,41,71,26,NA,22.24,0,NA,NA,1,0,NA,NA,NA,NA,NA,NA
"828","Chuquisaca",2022,7,27,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,22.7,6.3,NA,32,66,11,NA,24.09,0,NA,NA,16,0,NA,NA,NA,NA,NA,NA
"829","Chuquisaca",2022,7,28,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,24.7,6.1,NA,27,63,10,NA,24.09,0,NA,NA,16,0,NA,NA,NA,NA,NA,NA
"830","Chuquisaca",2022,7,29,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,18.2,7.1,NA,60,84,42,NA,24.09,12.97,NA,NA,1,16,NA,NA,NA,NA,NA,NA
"831","Chuquisaca",2022,7,30,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,23.4,5.3,NA,41,86,17,NA,25.94,0,NA,NA,16,0,NA,NA,NA,NA,NA,NA
"832","Chuquisaca",2022,8,1,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,20.5,4.3,NA,38,49,27,NA,25.94,0,NA,NA,16,0,NA,NA,NA,NA,NA,NA
"833","Chuquisaca",2022,8,2,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,22.4,5.2,NA,36,73,17,NA,29.65,0,NA,NA,16,0,NA,NA,NA,NA,NA,NA
"834","Chuquisaca",2022,8,3,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,20.7,6.2,NA,41,85,22,NA,24.09,0,NA,NA,1,0,NA,NA,NA,NA,NA,NA
"835","Chuquisaca",2022,8,4,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,19.4,5.2,NA,45,82,28,NA,33.36,0,NA,NA,16,0,NA,NA,NA,NA,NA,NA
"836","Chuquisaca",2022,8,5,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,19.5,7.2,NA,55,88,31,NA,25.94,14.83,NA,NA,16,16,NA,NA,NA,NA,NA,NA
"837","Chuquisaca",2022,8,6,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,19.8,7.2,NA,36,67,22,NA,24.09,11.12,NA,NA,15,13,NA,NA,NA,NA,NA,NA
"838","Chuquisaca",2022,8,7,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,17.8,6.5,NA,26,42,17,NA,22.24,0,NA,NA,16,0,NA,NA,NA,NA,NA,NA
"839","Chuquisaca",2022,8,8,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,16.7,2.5,NA,54,85,38,NA,24.09,0,NA,NA,16,0,NA,NA,NA,NA,NA,NA
"840","Chuquisaca",2022,8,9,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,17.4,2.9,NA,53,90,34,NA,25.94,9.27,NA,NA,4,15,NA,NA,NA,NA,NA,NA
"841","Chuquisaca",2022,8,10,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,17.8,0.8,NA,28,52,17,NA,20.39,0,NA,NA,1,0,NA,NA,NA,NA,NA,NA
"842","Chuquisaca",2022,8,11,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,24.2,3.6,NA,18,32,11,NA,25.94,9.27,NA,NA,16,7,NA,NA,NA,NA,NA,NA
"843","Chuquisaca",2022,8,12,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,23.9,6.2,NA,15,28,8,NA,31.5,7.41,NA,NA,16,11,NA,NA,NA,NA,NA,NA
"844","Chuquisaca",2022,8,13,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,22.8,7.2,NA,19,24,12,NA,22.24,9.27,NA,NA,1,8,NA,NA,NA,NA,NA,NA
"845","Chuquisaca",2022,8,14,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,23.5,4.8,NA,27,59,12,NA,18.53,0,NA,NA,16,0,NA,NA,NA,NA,NA,NA
"846","Chuquisaca",2022,8,15,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,24.2,6.3,NA,16,23,12,NA,27.8,0,NA,NA,11,0,NA,NA,NA,NA,NA,NA
"847","Chuquisaca",2022,8,16,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,21,7.4,NA,17,26,13,NA,31.5,9.27,NA,NA,11,12,NA,NA,NA,NA,NA,NA
"848","Chuquisaca",2022,8,17,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,21.4,4.1,NA,27,61,12,NA,14.83,0,NA,NA,4,0,NA,NA,NA,NA,NA,NA
"849","Chuquisaca",2022,8,18,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,18.1,2.8,NA,14,18,10,NA,20.39,0,NA,NA,3,0,NA,NA,NA,NA,NA,NA
"850","Chuquisaca",2022,8,19,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,15.3,0,NA,30,61,17,NA,25.94,0,NA,NA,2,0,NA,NA,NA,NA,NA,NA
"851","Chuquisaca",2022,8,20,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,18.1,0.6,NA,27,43,17,NA,14.83,0,NA,NA,16,0,NA,NA,NA,NA,NA,NA
"852","Chuquisaca",2022,8,21,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,17.8,2.3,NA,26,41,21,NA,31.5,0,NA,NA,3,0,NA,NA,NA,NA,NA,NA
"853","Chuquisaca",2022,8,22,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,17.3,1.6,NA,28,34,23,NA,29.65,5.56,NA,NA,16,16,NA,NA,NA,NA,NA,NA
"854","Chuquisaca",2022,8,23,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,20.3,1.4,NA,32,65,15,NA,27.8,0,NA,NA,16,0,NA,NA,NA,NA,NA,NA
"855","Chuquisaca",2022,8,24,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,21.7,4.5,NA,36,68,21,NA,24.09,0,NA,NA,1,0,NA,NA,NA,NA,NA,NA
"856","Chuquisaca",2022,8,25,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,22.8,5.5,NA,27,53,12,NA,24.09,0,NA,NA,1,0,NA,NA,NA,NA,NA,NA
"857","Chuquisaca",2022,8,26,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,20.9,5.8,NA,39,62,24,NA,29.65,0,NA,NA,1,0,NA,NA,NA,NA,NA,NA
"858","Chuquisaca",2022,8,27,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,24.2,6.2,NA,23,38,10,NA,9.27,0,NA,NA,8,0,NA,NA,NA,NA,NA,NA
"859","Chuquisaca",2022,8,28,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,16.6,8.6,NA,52,60,43,NA,27.8,12.97,NA,NA,2,3,NA,NA,NA,NA,NA,NA
"860","Chuquisaca",2022,8,29,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,16.2,4.8,NA,52,67,41,NA,33.36,5.56,NA,NA,1,16,NA,NA,NA,NA,NA,NA
"861","Chuquisaca",2022,8,30,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,21.1,4.1,NA,57,68,46,NA,24.09,0,NA,NA,1,0,NA,NA,NA,NA,NA,NA
"862","Chuquisaca",2022,8,31,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,22.7,4.8,NA,38,74,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"863","Chuquisaca",2022,9,1,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,24.1,8.8,NA,23,44,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"864","Chuquisaca",2022,9,2,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,14.8,6.9,NA,63,71,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"865","Chuquisaca",2022,9,3,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,15.1,3.6,NA,74,97,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"866","Chuquisaca",2022,9,4,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,17.3,4.2,NA,58,85,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"867","Chuquisaca",2022,9,5,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,15.7,3.2,NA,53,75,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"868","Chuquisaca",2022,9,6,NA,"Alcantarí_Aeropuerto",10602,-65.149167,-19.238333,3112,0,NA,NA,20.1,0,NA,36,66,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
